SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,KMA_LAT,KMA_LON,KMA_CAT,KMA_WIND,KMA_PRES,KMA_R50_DIR,KMA_R50_LONG,KMA_R50_SHORT,KMA_R30_DIR,KMA_R30_LONG,KMA_R30_SHORT,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
2023239N21274,2023,50,,,IDALIA,2023-08-31 12:00:00,ET,33.7,-77.0,55,990,hurdat_atl,main,92,92,O______________,hurdat_atl,AL102023,33.7,-77.0, ,EX,55,990,-4,180,180,160,100,0,0,40,40, , , , ,1007,210,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,60, , , , ,12,150,220,180, ,18,90
2023239N21274,2023,50,,,IDALIA,2023-08-31 15:00:00,ET,33.7,-75.8, , , ,main,128,128,P______________, ,AL102023,33.7,-75.8, ,EX,55,992,-4,190,180,160,140,0,0,50,60, , , , ,1007,205,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,155,210,170, ,20,95
2023239N21274,2023,50,,,IDALIA,2023-08-31 18:00:00,ET,33.6,-74.6,55,993,hurdat_atl,main,212,212,O______________,hurdat_atl,AL102023,33.6,-74.6, ,EX,55,993,-4,200,180,160,180,0,0,60,80, , , , ,1007,200,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,65, , , , ,12,160,200,160,90,20,95
2023239N21274,2023,50,,,IDALIA,2023-08-31 21:00:00,ET,33.5,-73.4, , , ,main,308,308,P______________, ,AL102023,33.5,-73.4, ,EX,55,995,-4,200,170,170,190,0,0,60,90, , , , ,1008,200,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19,95
2023239N21274,2023,50,,,IDALIA,2023-09-01 00:00:00,ET,33.4,-72.3,55,996,hurdat_atl,main,395,395,O______________,hurdat_atl,AL102023,33.4,-72.3, ,EX,55,996,-4,200,160,180,200,0,0,60,100, , , , ,1008,200,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,65, , , , , , , , , ,18,105
2023239N21274,2023,50,,,IDALIA,2023-09-01 03:00:00,ET,33.1,-71.4, , , ,main,480,480,P______________, ,AL102023,33.1,-71.4, ,EX,53,997,-4,200,160,180,200,0,0,70,100, , , , ,1008,200,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17,115
2023239N21274,2023,50,,,IDALIA,2023-09-01 06:00:00,ET,32.7,-70.5,50,997,hurdat_atl,main,574,574,O______________,hurdat_atl,AL102023,32.7,-70.5, ,EX,50,997,-4,200,160,180,200,0,0,80,100, , , , ,1007,200,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,60, , , , ,12,210,240,240,270,16,115
2023239N21274,2023,50,,,IDALIA,2023-09-01 09:00:00,ET,32.5,-69.6, , , ,main,654,654,P______________, ,AL102023,32.5,-69.6, ,EX,50,998,-4,200,155,180,200,0,0,40,110, , , , ,1008,175,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,225,240,270,285,15,105
2023239N21274,2023,50,,,IDALIA,2023-09-01 12:00:00,ET,32.3,-68.8,50,998,hurdat_atl,main,728,728,O______________,hurdat_atl,AL102023,32.3,-68.8, ,EX,50,998,-4,200,150,180,200,0,0,0,120, , , , ,1008,150,100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,60, , , , ,12,240,240,300,300,15,100
2023239N21274,2023,50,,,IDALIA,2023-09-01 15:00:00,ET,32.2,-67.9, , , ,main,805,805,P______________, ,AL102023,32.2,-67.9, ,EX,50,999,-4,205,135,180,195,0,0,0,105, , , , ,1009,150,100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,270,240,330,330,15,100
2023239N21274,2023,50,,,IDALIA,2023-09-01 18:00:00,ET,32.1,-67.1,50,999,hurdat_atl,main,875,875,O______________,hurdat_atl,AL102023,32.1,-67.1, ,EX,50,999,-4,210,120,180,190,0,0,0,90, , , , ,1009,150,100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, , , , ,12,300,240,360,360,14,100
2023239N21274,2023,50,,,IDALIA,2023-09-01 21:00:00,ET,32.0,-66.3, , , ,main,946,946,P______________, ,AL102023,32.0,-66.3, ,EX,50,999,-4,195,135,180,190,0,0,0,90, , , , ,1009,165,100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,300,240,360,390,12,100
2023239N21274,2023,50,,,IDALIA,2023-09-02 00:00:00,ET,31.9,-65.7,50,999,hurdat_atl,main,1001,1001,O______________,hurdat_atl,AL102023,31.9,-65.7, ,EX,50,999,-4,180,150,180,190,0,0,0,90, , , , ,1009,180,100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, , , , ,12,300,240,360,420,10,100
2023239N21274,2023,50,,,IDALIA,2023-09-02 03:00:00,ET,31.8,-65.2, , , ,main,1048,1048,P______________, ,AL102023,31.8,-65.2, ,EX,50,999,-4,180,145,170,190,0,0,0,90, , , , ,1009,195,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,300,240,360,420,9,95
2023239N21274,2023,50,,,IDALIA,2023-09-02 06:00:00,ET,31.8,-64.7,50,999,hurdat_atl,main,1090,1090,O______________,hurdat_atl,AL102023,31.8,-64.7, ,EX,50,999,-4,180,140,160,190,0,0,0,90, , , , ,1008,210,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, , , , ,12,300,240,360,420,7,95
2023239N21274,2023,50,,,IDALIA,2023-09-02 09:00:00,ET,31.8,-64.3, , , ,main,1124,1124,P______________, ,AL102023,31.8,-64.3, ,EX,50,999,-4,180,70,140,185,0,0,0,90, , , , ,1010,240,85, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,330,240,360,420,7,90
2023239N21274,2023,50,,,IDALIA,2023-09-02 12:00:00,ET,31.8,-63.9,50,998,hurdat_atl,main,1157,1157,O______________,hurdat_atl,AL102023,31.8,-63.9, ,EX,50,998,-4,180,0,120,180,0,0,0,90, , , , ,1011,270,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,60, , , , ,12,360,240,360,420,7,90
2023239N21274,2023,50,,,IDALIA,2023-09-02 15:00:00,ET,31.8,-63.5, , , ,main,1191,1191,P______________, ,AL102023,31.8,-63.5, ,EX,50,998,-4,180,0,120,175,0,0,0,85, , , , ,1011,270,85, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,390,240,390,390,7,90
2023239N21274,2023,50,,,IDALIA,2023-09-02 18:00:00,ET,31.8,-63.1,50,997,hurdat_atl,main,1226,1226,O______________,hurdat_atl,AL102023,31.8,-63.1, ,EX,50,997,-4,180,0,120,170,0,0,0,80, , , , ,1010,270,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,60, , , , ,12,420,240,420,360,7,85
2023239N21274,2023,50,,,IDALIA,2023-09-02 21:00:00,ET,31.9,-62.7, , , ,main,1256,1256,P______________, ,AL102023,31.9,-62.7, ,EX,50,997,-4,180,0,120,170,0,0,0,80, , , , ,1010,270,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,75
2023239N21274,2023,50,,,IDALIA,2023-09-03 00:00:00,ET,32.0,-62.2,50,996,hurdat_atl,main,1281,1281,O______________,hurdat_atl,AL102023,32.0,-62.2, ,EX,50,996,-4,180,0,120,170,0,0,0,80, , , , ,1010,270,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,65
2023239N21274,2023,50,,,IDALIA,2023-09-03 03:00:00,ET,32.2,-61.7, , , ,main,1287,1273,P______________, ,AL102023,32.2,-61.7, ,EX,50,995,-4,180,0,120,170,0,0,0,80, , , , ,1010,270,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,55
2023239N21274,2023,50,,,IDALIA,2023-09-03 06:00:00,ET,32.5,-61.3,50,994,hurdat_atl,main,1273,1248,O______________,hurdat_atl,AL102023,32.5,-61.3, ,EX,50,994,-4,180,0,120,170,0,0,0,80, , , , ,1010,270,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,45
2023239N21274,2023,50,,,IDALIA,2023-09-03 09:00:00,ET,32.9,-60.9, , , ,main,1240,1198,P______________, ,AL102023,32.9,-60.9, ,EX,50,993,-4,180,0,120,170,0,0,0,80, , , , ,1010,270,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,35
2023239N21274,2023,50,,,IDALIA,2023-09-03 12:00:00,ET,33.4,-60.5,50,992,hurdat_atl,main,1198,1138,O______________,hurdat_atl,AL102023,33.4,-60.5, ,EX,50,992,-4,180,0,120,170,0,0,0,80, , , , ,1010,270,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,30
2023239N21274,2023,50,,,IDALIA,2023-09-03 15:00:00,ET,34.1,-60.1, , , ,main,1138,1070,P______________, ,AL102023,34.1,-60.1, ,EX,53,991,-4,180,0,120,170,0,0,0,80, , , , ,1010,270,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,25
2023239N21274,2023,50,,,IDALIA,2023-09-03 18:00:00,ET,34.9,-59.7,55,990,hurdat_atl,main,1070,1022,O______________,hurdat_atl,AL102023,34.9,-59.7, ,EX,55,990,-4,180,0,120,170,0,0,0,80, , , , ,1010,270,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,25
2023239N21274,2023,50,,,IDALIA,2023-09-03 21:00:00,ET,35.6,-59.3, , , ,main,1017,977,P______________, ,AL102023,35.6,-59.3, ,EX,58,989,-4,180,0,120,170,0,0,0,80, , , , ,1010,270,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,25
2023239N21274,2023,50,,,IDALIA,2023-09-04 00:00:00,ET,36.2,-58.9,60,988,hurdat_atl,main,977,941,O______________,hurdat_atl,AL102023,36.2,-58.9, ,EX,60,988,-4,180,0,120,170,0,0,0,80, , , , ,1010,270,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,30
2023239N21274,2023,50,,,IDALIA,2023-09-04 03:00:00,ET,36.9,-58.4, , , ,main,937,883,P______________, ,AL102023,36.9,-58.4, ,EX,60,987,-4,180,0,120,170,0,0,0,80, , , , ,1010,270,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,25
2023239N21274,2023,50,,,IDALIA,2023-09-04 06:00:00,ET,37.6,-58.0,60,985,hurdat_atl,main,883,806,O______________,hurdat_atl,AL102023,37.6,-58.0, ,EX,60,985,-4,180,0,120,170,0,0,0,80, , , , ,1010,270,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17,20
2023239N21274,2023,50,,,IDALIA,2023-09-04 09:00:00,ET,38.4,-57.7, , , ,main,806,729,P______________, ,AL102023,38.4,-57.7, ,EX,58,985,-4,195,90,150,205,0,0,45,80, , , , ,1010,270,85, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17,15
2023239N21274,2023,50,,,IDALIA,2023-09-04 12:00:00,ET,39.2,-57.5,55,985,hurdat_atl,main,729,654,O______________,hurdat_atl,AL102023,39.2,-57.5, ,EX,55,985,-4,210,180,180,240,0,0,90,80, , , , ,1010,270,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,0
2023239N21274,2023,50,,,IDALIA,2023-09-04 15:00:00,ET,39.9,-57.6, , , ,main,654,583,P______________, ,AL102023,39.9,-57.6, ,EX,55,986,-4,210,180,180,240,0,0,90,80, , , , ,1010,270,85, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,345
2023239N21274,2023,50,,,IDALIA,2023-09-04 18:00:00,ET,40.5,-57.9,55,986,hurdat_atl,main,583,539,O______________,hurdat_atl,AL102023,40.5,-57.9, ,EX,55,986,-4,210,180,180,240,0,0,90,80, , , , ,1010,270,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,330
2023239N21274,2023,50,,,IDALIA,2023-09-04 21:00:00,ET,40.9,-58.3, , , ,main,529,495,P______________, ,AL102023,40.9,-58.3, ,EX,53,986,-4,195,200,180,210,0,0,80,40, , , , ,1010,270,65, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,315
2023239N21274,2023,50,,,IDALIA,2023-09-05 00:00:00,ET,41.1,-58.7,50,986,hurdat_atl,main,495,468,O______________,hurdat_atl,AL102023,41.1,-58.7, ,EX,50,986,-4,180,220,180,180,0,0,70,0, , , , ,1010,270,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,315
2023239N21274,2023,50,,,IDALIA,2023-09-05 03:00:00,ET,41.3,-58.9, , , ,main,468,431,P______________, ,AL102023,41.3,-58.9, ,EX,50,986,-4,180,220,180,180,0,0,70,0, , , , ,1010,270,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,330
2023239N21274,2023,50,,,IDALIA,2023-09-05 06:00:00,ET,41.6,-59.1,50,986,hurdat_atl,main,431,397,O______________,hurdat_atl,AL102023,41.6,-59.1, ,EX,50,986,-4,180,220,180,180,0,0,70,0, , , , ,1010,270,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,340
2023239N21274,2023,50,,,IDALIA,2023-09-05 09:00:00,ET,41.9,-59.2, , , ,main,397,363,P______________, ,AL102023,41.9,-59.2, ,EX,48,986,-4,140,200,190,130, , , , , , , , ,1010,270,85, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,345
2023239N21274,2023,50,,,IDALIA,2023-09-05 12:00:00,ET,42.2,-59.3,45,986,hurdat_atl,main,363,336,O______________,hurdat_atl,AL102023,42.2,-59.3, ,EX,45,986,-4,100,180,200,80, , , , , , , , ,1010,270,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,335
2023239N21274,2023,50,,,IDALIA,2023-09-05 15:00:00,ET,42.4,-59.5, , , ,main,336,307,P______________, ,AL102023,42.4,-59.5, ,EX,43,987,-4,100,180,200,80, , , , , , , , ,1010,270,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,315
2023239N21274,2023,50,,,IDALIA,2023-09-05 18:00:00,ET,42.6,-59.8,40,987,hurdat_atl,main,307,299,O______________,hurdat_atl,AL102023,42.6,-59.8, ,EX,40,987,-4,100,180,200,80, , , , , , , , ,1010,270,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,290
2023239N21274,2023,50,,,IDALIA,2023-09-05 21:00:00,ET,42.6,-60.1, , , ,main,299,289,P______________, ,AL102023,42.6,-60.1, ,EX,38,988,-4,75,180,190,70, , , , , , , , ,1010,270,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,270
2023239N21274,2023,50,,,IDALIA,2023-09-06 00:00:00,ET,42.6,-60.5,35,988,hurdat_atl,main,289,276,O______________,hurdat_atl,AL102023,42.6,-60.5, ,EX,35,988,-4,50,180,180,60, , , , , , , , ,1010,270,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,265
2023239N21274,2023,50,,,IDALIA,2023-09-06 03:00:00,ET,42.6,-61.0, , , ,main,272,259,P______________, ,AL102023,42.6,-61.0, ,EX,35,990,-4,50,180,180,60, , , , , , , , ,1010,270,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,270
2023239N21274,2023,50,,,IDALIA,2023-09-06 06:00:00,ET,42.6,-61.4,35,991,hurdat_atl,main,259,249,O______________,hurdat_atl,AL102023,42.6,-61.4, ,EX,35,991,-4,50,180,180,60, , , , , , , , ,1010,270,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,270
